ppm,Lip 1,Lip 2,Lip 3,Lip 4,Lip 5,Lip 6,Lip 7,Lip 8,Lip 9,Lip10,Lip11,Lip12,Lip13,Lip14,Lip15,Lip16,Lip17,Lip18,Lip19,Lip20,Lip21,Lip22,Lip23,Lip24,Lip25,Lip26,Lip27,Lip28,Lip29,Lip30,Lip31,Lip32,Lip33,Lip34,Lip35,Lip36,Lip37,Lip38,Lip39,Lip40
1.66262456,275042126.1,513325307.3,498016287.2,377440042,639738301.6,524962013.5,570563188.6,575893669.5,619531199.2,488142040.5,351439349.9,604056481,568690854.7,547338347.8,285058913.5,604961165.1,583613415.7,578900235.3,724185530.9,542363595.1,580935235.4,627890745.1,561631973.3,510478874.6,680047486.8,639960908.3,455783762,385197036.3,399952426.8,577392936.4,492728054.3,452916666.3,644382204.1,538036052.4,456335116.4,423388217.3,571736705.6,371157731.8,453613824,417735047.8
1.665180549,272327047.7,507086387.9,491451034.2,373764675.5,631751651.1,518399951.7,564260611.8,569459091.8,612072965.5,481336238.9,348245696.6,596143941.8,562728508.9,540536810.3,282543327.4,596944397.8,576656870.7,571459225,715838273.4,536237507.6,573265296.7,619553395,554295862.3,504588507.9,672514160,631435073.7,450020431.1,381297338.4,396306731.2,570425923.5,486387560.7,447037826.1,636610087,530809662.3,451002160.3,418241241.1,564471123.6,368106423,448344789.9,413705901.6
1.667736538,269919024,500144303,485025585.7,370019125.9,623753081.3,511698793.5,557806403.9,562106044.7,604699118.3,474811284,344961712.8,588844710,557285131.6,533708824.4,280244948.3,588891686.3,569146032.7,564529492.3,707521730.1,530089390.1,565397028.5,611368265.2,546864589.8,499236947.1,663944240.1,623202819.4,444703617.8,376678692.6,393177119.7,563009089.8,479569463.1,441144460.4,628764582,523824586.5,445841675.9,412163990.2,557216326.3,364231868.4,443463646.5,409306057
1.670292527,266981023.7,494033845.1,479039724.9,366145386.5,616282955,505241734.4,551556451.7,555077196,597297569.2,468284043.1,340960944.6,581330637.2,550969196.5,526929582.5,277404785.5,580749793.4,562226300.9,557982507.5,699402190.1,523750279.1,558353073.2,603490303.7,539282389.5,493315978.3,655861880.2,615133231.2,439072075.1,372377310,389380841.6,555942321.1,472713198.9,435451242.5,621392077.3,517134183.9,440332517.2,407190278.6,549958822.8,360708443.2,438215646.8,405119536.7
1.672848516,264600842.9,487537307.9,472724936.2,363083335.8,608535335.1,499058326.1,545346820.7,548148443.8,590065357.1,462573223.9,337788535.5,573992870.4,544909143.6,520254086.8,275104182.6,573444918.6,555760944.9,551662630,691528845.1,517704501,550796983.9,595286392.4,532346068.1,487762218.1,647663481,607253029,433677735.3,367957822.6,385000503.2,549131979.7,466840332.7,429707372,613802955.8,510462059.8,435249039.4,402476118.2,542860459.5,357177430.4,434051588.7,401547151.7
1.675404505,261857562.8,481850759.9,466596970.7,359313672.2,601091559.6,493104187,539418314.9,541929472.7,582727308.1,456340510.1,334495111.3,566603958.9,538750202.2,513681524.6,272530826.4,566045800.7,548983812,544744499.9,684100310.9,511662502.6,543556258.1,587603734.1,525848233.8,482111238.5,639578137,599923413.4,428295380.5,363745301.6,381385854.2,542262388.2,460693346.6,424753042.2,606808610.2,504142351.5,429996457.6,397304384.2,536714555.2,353720077.5,428974788.4,397310938.7
1.677960494,259165913.3,476051129.4,460399629.1,356048322.6,593932773.2,487104130,533634240.2,535734355.8,575578384.9,450597864.3,331128764.7,560167922.9,532853088.5,507741160.7,270030457.8,558372197,542833946.5,538967226.5,676313740.2,505881724.7,536896713.4,580278873.8,519137612.4,476628413.5,632042293.3,592729657.5,422866175.7,359851810.8,377359732.5,535832865.9,455077964.3,419769435.9,599679709.6,498021562.6,425236304.2,392913378.4,530358900.5,350181452.2,424730777,393618299.6
1.680516483,256804759.1,470284349.2,454480695.3,352826429.1,586972431,481330764.9,527725688.5,529038573.4,568920280.9,445395131.8,328033634.8,553053102,527308650.2,501135914.5,267438266.9,551871070.5,536508341.9,532940171.5,669265351.3,500682379.1,530277980.2,573377730.5,512992663.5,470481552.2,624974857.2,585774196.6,417665639.2,355641017.7,373350769.6,529557507.3,449048128,414810190.6,592791288.7,492487957.5,420894680.1,388472471,524631674.7,346763708.8,420040814.7,390037699.3
1.683072472,254735978.4,464846653.6,448625117.1,350189444.5,580014498.3,475718660.8,521881605.6,522970649.2,562021979.5,439654932.8,325134896,546088057.3,521812023.1,495608556.1,265382012,544484722.5,530486873.2,527223194.5,661425198.5,495360533.4,523630382.1,566840924.7,506894183.6,465181006.6,617461542,578631595.4,412289840.2,351640997.2,369409745.5,523265106.3,443907787,410043158.5,586084072.1,487280794.3,415867418.1,384502516.8,518531206.8,343764648.5,415709982.2,386369511.7
1.685628461,252072649,459231016.2,443342439.4,346959073.6,572597558.6,470267076.8,516530342.9,517674680.4,555092599.1,434625980,322065017.1,539453970.2,516144305,490416848.5,263178087.2,537291528,523944363.7,520856762.8,653854088,490453474.4,517242923.8,559960733,500817089.6,459638126.5,610012149.4,571526508.3,406982147.7,347938210.8,365176055.4,517419867,438250011.3,405722169.7,579610937,481837608.1,411092285.5,380210747.4,512554575.4,340532358.8,411423063.5,382587612.5
1.68818445,249767275.1,453777589.8,437370460.5,343629094.8,566234223.6,464655680.9,510603555.1,512202289,549066502.9,429346927.6,318612650.6,532435732.6,509721255.8,484540263.4,260316317,530280481.1,518211686,515327962,646493620.2,484777681.5,510969144.9,552944154.5,494595109.9,454193583.6,602953852.5,564845632.8,401734699.1,344041390.3,360579204.1,510980002.8,433084796,401546724.7,572913635.8,476433443.6,406389374.1,376055490.3,507271450.7,336849602.2,406890719,379111179.5
1.690740439,246982331.1,448347035.5,431347406.9,340701482.8,559139000.9,459645364,505465250.5,506384812.1,541943780,424212923.3,315367495.9,525227660.6,504378558.8,478809068.7,257847478.3,522893827.4,512120179.5,509713298.8,639130174.2,479438659.1,504439732.6,546695987.7,488461404.2,449088018.1,595886909.3,557870862.7,396647935.3,340661092.1,355676387.5,504712724.6,427222823,397072130.9,566885928.9,471367698.9,401959328,371933899.1,501394166,332981025.8,402467332.3,375601074.4
1.693296428,244969444.1,443059704.5,425595996,337946827.5,552143722.4,454405865.2,500077119.5,500783120.9,535516444.1,419181058.9,312578691.2,519148422.2,498653393,473575080.1,255850303.2,516231207.3,506256986.1,503806217.5,631820577.2,474253482.2,498440270.1,539831976.7,482347251.8,443386234.4,588483345.6,551286530.2,392045335.9,336802393.2,351272069.7,498653371.4,421458236,392909474.8,560438718,465722615.8,397866764.6,368267468.5,495575551.5,329823062.3,398343118.4,371793719.2
1.695852417,242687795.9,437817397.1,419554133.8,335224702.2,545447403.5,449211800.8,494598595.4,495279977.4,529075102.4,414477585,308922879.6,511952878.8,492899415.5,468314320.2,252981065.8,509116200.7,500459533,499101389.1,624163635.5,469115129.4,492150378.1,533547649.5,476354039,438203093.7,581540735,544681007.6,387172314.3,332732966.4,346229983,492359621,416008426.6,388726557.6,554109965.1,460760806,393222266.6,364733258.6,490737628.4,326076320.8,394314891.8,367676178.7
1.698408406,239573158.5,432357402.2,413898300.2,332206892.9,538712603.3,443844101.1,489368129.1,490057043.6,522794937.1,409476711.4,306124653.8,505430900.7,487525150,463285686.1,250619559.3,502441099.2,494632722.4,493284799.1,617037436.4,464042885.8,486042544.6,526964908.6,470554416.7,432606478.3,573976614.8,538139325.7,382066074.9,329177342.9,341716118.1,486831799.9,411114857,384753396.2,548030996,456174473.7,388565851.5,360744524.7,484991375,322971000.5,390248844.4,364628589.6
1.700964395,237294230,427210572.5,408091929,329224002.6,532160829.9,438555623.2,483603267.6,484522797.4,516663420.7,404535892.2,303469753,498765758.7,481822541,457716369.8,248571226.3,495519004.9,488573607.5,487545035.8,609274061.4,459605879.2,480003565,521156868.7,464732531.2,427538796.6,567532460.7,531315466.2,377337404.5,325311548.4,336971314.5,480388907.6,405654392.3,381143111.8,541804729.1,451003086.6,384239203,357272576.8,479684408.4,319426013.6,386141535.5,361239759.6
1.703520384,235335609.1,421996403.5,402476213.8,326543895.6,525528705.6,433701751,478189065.9,479456058.8,509800938.6,399531101.3,300589223.9,492097691.1,476560150.4,452499541.4,245857567.2,488319900.5,482570551.2,482301430.2,602452739.2,454019433.9,473936926.6,514479839.2,459145689.5,422254510.7,560574469.9,524645726.1,372191833.4,321890104,332634467.8,474198239.3,400416215.1,377031853.3,535738031.6,446227785,380064349.2,353400674.1,474385358.9,316079570.4,381956378,357876109.1
1.706076373,233029327.5,417034980.8,396372548.7,323939332.6,518919581.8,428321235.3,472325730.3,473704526.3,503719826.2,394686083.3,297490777.2,485100463.4,471173343.2,447227575.6,243697066.8,481741922.2,476180291,477113939.2,594764401.2,448928585.2,467514975.7,508046517.1,453098634.3,417169770.5,552724261,517632954.6,367346128.1,318519394.6,328829037.5,468323980.9,395021639.4,372682538.2,529381674.8,440987462.3,375739927,349445139.8,468510887.6,313701824.3,378229737,353948463.3
1.708632362,231036269.9,411378910.9,390684628.6,321481663.9,511687401.8,423015625.5,466937887.2,468572496,497001571.6,389505293.1,294836398.5,478155836.5,465597550,441534181.9,241578152,474447827.3,470423034.8,471263374,587556290.2,443713393.5,461526183.8,501486987.2,447150606.5,411718933.3,545810129.8,510879741,362043079.3,314603204.8,324001524.5,462194535.8,389205943.9,368557615.2,523348048.1,435852395.3,371468086.9,345409366.8,462980208.1,310634259.7,374340827.2,350796818.5
1.711188351,228907492.8,406031821.8,384785177.6,318726943.6,505450753.3,418049758.2,461614016.6,462371558.7,491149271.2,384260931.6,292159102.3,471422525.7,459782314.5,436625941.2,239301728.9,467226575.6,464172992.2,465729324.4,579886902.4,438556835.5,455406874.9,494775006,440811577.9,406335792.8,538866959.2,504606268.3,357147597.4,311393563.1,319642460.8,456163273.4,383462988.3,364417680.5,517049959,430500811.7,366873989.1,342221555.3,457800424.1,307017756.4,370264554.8,348160498.4
1.71374434,226484189.5,400333863.7,379284468,316233429.6,498924650.1,412838524.7,456097968.2,457388283.6,484153242.4,378925251.7,289561766.5,465153241.2,454842366.5,430847638.4,237586903.4,460406592.1,458572987.2,460727929.2,573241192.3,433266742.3,449306406.8,488146181.1,434811511.5,401138484.3,532168219.7,498389746.3,352152441.8,308126186.6,315807115.8,449926094,378258946.6,360378401,511322812.7,425600623.4,362254088.4,337794758.4,452393942.5,304374847.6,366533199.1,344222304.9
1.716300329,224692764.7,394989269.4,373457027.6,313603101.9,492371463.9,407556750.2,451009792.3,451692127,478599551.1,374356848.5,286453277.7,458535970.5,449330607.5,425641268.1,235787609.4,454056332.4,452790538,455704401.4,566377626.9,428399818,443287658.1,482141149.7,428913183,396347202.9,525580089.7,492273728.6,347395120.2,304508796.7,311864119.8,444362732,372925969.5,355993265.5,505363038.4,420544473.1,357672696.4,334163854,447434550.4,301549175.7,362791324.1,341288737
1.718856318,222771834.1,390170611.6,368085641.3,310938775.3,485961807.1,402661531.6,445225538.2,445893465,472172254.5,369277372.9,284308024.8,452490888,444682791.5,420570766.7,233266246,447362347.8,447307486.9,450550758.5,559819273.8,423097212.3,437463305.8,476023630.3,423223302.4,391136702.5,518795432.5,485723885.6,342549712.8,300751786.2,307499457.5,438341435.2,367714445.2,352345315.1,499379715.9,416146910.8,353653448.6,330605115,442091955.4,299019981.5,358911823.1,338016310.5
1.721412307,220639375.2,385233978.6,362902403.4,308814195.8,479440850.4,397148014.1,439930493.2,441002419.5,466159161.4,364553057.8,281526412.9,446033145.8,439393748.4,414930401.1,230972170.7,441053988,441905827.9,445046140.2,552358565.8,418269680.2,431622811.9,469887202,417658718.2,385554993.9,512468035.9,479729552.9,337796269.2,297705131.8,303567580.9,433153107.7,362922280.5,348173314.3,493508360.5,410986315.2,349030974.5,326469098.9,437070050.6,295822005.1,354965047.9,334974069.3
1.723968297,218295437.9,380040974.9,357560972.2,306011059.3,473147043.8,392380512.7,434336977.9,435674048.5,459256119.3,360041607.1,278709399.7,439862234.2,434306146.6,409356865.2,229023199,434714049.5,436225865.6,438871836.6,545495532,413073274.1,425857441.9,464091001,412073834.3,380697892.2,506238972.7,473525090.2,333486792.5,294241497.6,300021072.6,427281297.3,358214402.6,343934570.1,487350678.3,405611597.9,344340789.4,322645005.4,431805162.9,293315178.3,351080894,332000042.1
1.726524286,216409772.6,374900105.9,351808267.9,302984621.5,467030620.9,387251263.1,429104861.7,429802774.2,453320090.7,355057094.6,275662428.9,433616587.8,428598857.5,403913541.2,226658587.1,428110888.3,429915805.2,433923668.6,538065968.6,408375763.2,419351115.8,457649958.8,406366505.9,375531355.8,499479944.9,466667905.3,328716120.8,290295408.8,296380563.8,421556123.3,352399948.3,340240600.1,480711740.3,400454810.8,339605522.3,318596742.5,426563443.9,289802432.2,347039654.4,327801535.9
1.729080275,213842589.8,369782426.3,346567360.9,299425871.1,460117355.1,381701687.1,423245827.4,423768920.7,446519982.6,350564793.7,272487418.5,427176415.5,422744812.2,397989009.3,223944209.3,421674684.1,424013258.6,428360232.9,530865007.8,402984922.2,413536392.5,451099684.7,400840281.5,370742974.5,492890140.9,460389347.6,323601007.4,286424552.7,292364385.2,415528176.9,347455750.6,335418753.7,474414800.1,395104077.7,335081645.8,314306364.5,420668639.5,286191468.9,343117268.7,323988696.6
1.731636264,211522071.8,364096608,341076666.2,295274508.8,453036267.8,376265537.5,417378297.4,417999425.8,439884052.5,345182379.2,269212297,419969342.2,416458674.9,392703067.3,221595911.4,414972624.8,417448260.6,422582765.7,523441379,397872705.9,407349752.3,444608900.6,394910262.1,365278632.2,486373567,453805401.4,318688139.3,282585742.7,288184508.2,409349586.2,342253733.8,331186531.6,467889025.3,389675625,330178590.4,309929746.7,414755283.9,282558855,338309453.3,319675765.8
1.734192253,208948371.5,358679696.2,335631034.1,291534111.6,445620005.4,370753940.2,412005971.3,411084248.6,433222802.1,340030683.9,265084783.3,413184594,409965299.1,386593173.8,218572393.1,408463373.6,411268500.8,417523789.5,515762460.9,392385377.2,401157350.1,437587030.8,388768459.1,360116583.8,478990069.9,446932075.6,313641837.4,278382085.8,284264543.4,403316473.9,336634815.8,326839379.2,460657325.9,383991427.4,325591333.6,305796367,408625811.6,279149697.1,334178835.2,315209702.4
1.736748242,206199884,352545678,330424194,287252484.6,438747376.2,365462047.1,405948717.4,404660872.5,426018407.7,334631645.5,261197309.9,406307202.7,403712229.2,380168207.2,215412857.9,401635786.8,404685319.7,411498505.4,508224121,386831841.6,394388989.3,430662803,382637741.3,355020718.9,471886769.8,439737163.1,308531957.9,273727379,279817447.6,397566804.9,331061258.9,322349014.3,453333938.2,377746320.1,320401822,300784675.5,402194089.1,275340804.1,329254065,310249137.8
1.739304231,203328341.6,346629606,324796666.9,282811432,431161508.7,359634650.4,400018564.1,397910123.8,418852841.9,329055187.2,257435435.8,399490945.5,396469469.7,374218523.5,212263546.2,394519539.5,397997625.6,405008538.4,500558929,380731458.1,388172160,424023799.9,376483912.6,350129697,464197951.2,432336978.1,303470665.3,269239332.1,275968523.5,390683153.4,325419823.4,317694891.6,445925776,371377232.7,315703018.3,296043489.8,395748271,270969221.4,324246176.8,305147136.3
1.74186022,200264780,340956145.3,319340339.7,278434167.6,423412507.1,354272487.1,393775047.1,391412663.5,411861006.4,323758582.7,252662311.7,392573442.2,389549693.2,367766384.8,208439547.1,387363322.8,391312968.6,398596684,492282806.5,375213552.7,381401039.5,416748626.1,370381736.1,344891964.6,457162282.1,424906966.2,298245674.1,264832848.5,271316456,384559050.8,320035633.8,312429973.6,438667766.9,365452464,310208087.5,291102571.4,388883411.8,266641799,319437896.4,300512490.3
1.744416209,196869102,334765497.6,313699049.1,273134199,415800933.4,348310832.4,388127068.9,384450038.4,404631023.5,317882804.1,248058613.4,385476956.3,382483246.4,361242884.8,205048053.1,380455327.5,384106840.9,392725651.2,484427192.5,369419952.7,374825475.8,409298927.2,363963783.5,340000333.9,449448724.6,417727930.6,292944229.7,260374958.8,267236813.4,378291640.6,314101616.5,307617084.9,431534714.4,358721747.2,305239271.2,286119369.7,382243233,262443192.4,314127752.4,295157533.9
1.746972198,193706529.6,328966893.9,307780426.8,268663814.7,408252668.6,342719589.6,381736839.3,377627887.7,397637754.6,312010450.1,243977493.9,378480912.9,375270870.5,354732190.9,201358501.2,373595344.5,377547519.9,386391678.8,476001142.9,363264292.4,368267442.3,402282851.2,357551283.3,334844174.7,441547838.3,410200211.4,287621637.1,255439636.5,262194858.5,371334110.4,308476040.9,302254292.2,424110753.5,352354846.4,300392805.9,280821946.1,375393655.4,257632361.9,309046671.9,290153903
1.749528187,190429337.1,322614966.7,302401536.2,263348220.9,400578544.5,337075052.8,375607554.7,370421544.3,390204242.6,305962845,239293996.1,371449512.1,367817870.9,348166971.8,197690003,366372243.8,370852148.9,380296154.9,468387665.3,357210432.3,361522833,394590350.3,350720875.8,329478975.2,433737092.7,403166891.9,282447349,250394742.8,257538344.2,364944928.3,302677252.8,297194580.9,416709470.9,345936158.3,295674080.9,275728358.7,368683675.6,253075173.5,303497465.8,284374382
1.752084176,186482628.3,316574106.1,296734484.3,258403831.7,392584620.8,331123649.1,369914561.6,363747361.3,382873908.6,300261095.7,234522675.4,364193889.8,360917368.4,341843014.1,193985627.4,359443568.5,363933839.5,374159623,460253368.7,351226991.9,355220969.9,387518929.6,344098254,324648978.6,426581985.4,395317995.8,276961215.3,246332009,252943798.6,358430318.4,297453547.6,292296198.8,409771072.1,339160593.2,290249264.1,270680451.9,361687816.3,248448349.1,298688089.3,279390313
